,a(0),a(1),a_std,a_subj(0).P10,a_subj(0).P11,a_subj(0).P12,a_subj(0).P13,a_subj(0).P9,a_subj(1).P10,a_subj(1).P11,a_subj(1).P12,a_subj(1).P13,a_subj(1).P9,v(0),v(1),v_std,v_subj(0).P10,v_subj(0).P11,v_subj(0).P12,v_subj(0).P13,v_subj(0).P9,v_subj(1).P10,v_subj(1).P11,v_subj(1).P12,v_subj(1).P13,v_subj(1).P9,t,t_std,t_subj.P10,t_subj.P11,t_subj.P12,t_subj.P13,t_subj.P9,sv,sz,st,z_trans,z_std,z_subj_trans.P10,z_subj_trans.P11,z_subj_trans.P12,z_subj_trans.P13,z_subj_trans.P9,p_outlier,dbs_coeff,dbs_coeff_std,dbs_coeff_subj.P10,dbs_coeff_subj.P11,dbs_coeff_subj.P12,dbs_coeff_subj.P13,dbs_coeff_subj.P9
2558,1.8159718546766481,2.2428460863640556,1.0997460329553843,1.1866372899303286,1.253872671135494,1.8464469247520887,1.4156398229148368,1.8698984834307328,1.5474840640205985,2.022835774408865,3.937902651409702,1.7632024770526278,3.1193946536487336,3.903035713107613,2.840536868382999,0.7901116869027824,4.937961797104208,3.844540758881424,3.141103839841838,4.044361935941032,3.7631195612799266,3.4100843037417614,1.9979494894485523,3.3342899429323296,2.5197937138202815,3.633736455252449,0.5148520082352332,0.05742154257414096,0.5164539842081222,0.46790025984365236,0.5172165247049437,0.6266641158326911,0.4455894554290742,0.01228499843005193,0.10660888787272427,0.14048060298330417,-0.3579726608846361,0.028689072943134115,-0.39801798624781043,-0.3858928318204909,-0.3861226626967282,-0.4047405367218124,-0.3552276046897096,0.01823202228721237,1.110012765534968,1.214413938497417,1.4198589952990557,0.38838355111733325,2.187568707176574,-0.31107646429122837,1.034712133096006
2559,1.4177325420508078,1.6174771784882747,1.090555206753291,1.1640712491283187,1.3551200245285435,1.869925105598484,1.4476796928127253,1.8357459154683116,1.5580656340297503,1.9941346225388805,4.11625614697209,1.7426916806158372,3.0771621009117998,3.854344219358646,3.5409046259519386,0.8683609144615122,4.595721135090095,3.496285330797271,2.987438362714426,4.5110060705905735,3.6347277547985533,3.3965822171781825,2.1397964975097024,3.3129912163775925,2.543242449644859,3.606896428163249,0.5366513937650925,0.05864113528713186,0.5077993182604923,0.4434581789913312,0.5035977624704402,0.6395700799732783,0.43407837417094486,0.009382182508188881,0.034125898272926815,0.12917683666454183,-0.32572809290088184,0.02814235315817472,-0.3869429498049852,-0.355782302061729,-0.3309105847665307,-0.324153636516176,-0.34705356667577314,0.019282936881173624,1.1134343858293012,0.6516847982898326,1.0911865472162185,0.5901803247075741,1.9906859803304051,-0.19198207573055398,1.4277407327630023
2560,1.919948451446063,1.9953740413823444,0.9150081113763522,1.199893708540505,1.3185561172255036,1.8060655336150577,1.4600954510523385,1.7916171163484473,1.5324502006700655,2.0000709850487315,3.996216519101713,1.8152294453860653,3.3730920142872516,4.075175691978961,3.6494899454682077,1.2436079696779556,5.083219232785636,3.664438185780632,2.904202156888945,5.391278416015949,3.7041340562409393,3.3242111486336996,1.9816749070236679,3.3650489272689437,2.585276558018029,4.09737403733697,0.5434406464468368,0.109437426368922,0.5211589249227678,0.45782192984101744,0.5104173517509707,0.6435814699912036,0.43371496690425004,0.2476080052347763,0.10255870558785544,0.13469057954013455,-0.35155985458728634,0.03896561199186896,-0.33848194109561747,-0.3695927147472773,-0.3323610859748717,-0.35033724837886787,-0.39373210043169216,0.01650051797516934,0.6197503882280463,1.384793172191289,1.4143139990512532,0.612452102579603,1.9233747331041497,-0.39194054613283147,0.9186484291532069
2561,1.5427656322747305,2.843877517956364,0.8704129351030174,1.0871573449509735,1.3709801228981005,1.9845795828201764,1.3030451122116384,1.6582357012517859,1.552090774476679,2.0338062704679967,4.008355942543784,1.8777407134943265,3.4708554923172943,4.020245255706801,2.6434299155285137,1.3411041249718172,4.661124837651297,3.3205863864521916,3.2144148992378763,4.960542686723315,3.6237710233541365,3.379361931284923,1.9997468631061672,3.3849561051436963,3.0957660919096215,4.098391770159424,0.5159095475978228,0.06882054425376483,0.5232581227045237,0.45532447104953105,0.512708937633297,0.6487597049691347,0.44222767717714,0.39046145280283834,0.03130894699590428,0.15388123195585263,-0.367155739167972,0.030551948938710494,-0.3490879891291811,-0.35733124440834835,-0.3547514060818079,-0.34925515732089,-0.39141741566447313,0.012852526840039229,-0.7580796103294999,2.1823298522628347,1.7762066850118672,0.37633235277918986,2.0308445780599342,-0.23443316796062919,0.8764046816427288
2562,1.5484138851463292,1.9672084696951353,0.6251383294501669,1.0947343995386025,1.3506110266375582,1.9473345914203901,1.205029192944227,1.7256609376423215,1.5781900137405511,2.303814127579381,3.843514269196634,1.833753755363899,3.272961074320792,3.3017588297485143,4.5481437510388325,1.562891464417781,4.324177848638884,3.6063968102292367,3.2569552827873904,4.3958397126699325,3.5593735006589915,3.3369038805070836,2.002259563142207,3.27754575616439,3.0249246300336052,4.107335825062386,0.4677215467853106,0.10277298866096757,0.5175239442929898,0.44141557404401927,0.5018743804761565,0.656471992157676,0.4406929872634679,0.25367001664227684,0.04551289357804125,0.12286918414455075,-0.368729393216548,0.020759762001093147,-0.39221424173976793,-0.3396859341817352,-0.3925788299678736,-0.34373850873032913,-0.4019478818873774,0.007359641076486095,-0.09049472232140587,2.4184638886410545,1.4376409457584893,0.8674413028171318,1.88908274237743,0.04044710019558129,1.1163475324788381
2563,1.6129678387807989,2.6420738265565404,0.6060884991693343,1.0734762615163436,1.5144393935155684,1.9339475559789052,1.235151036822922,1.7834027034691737,1.50601341368234,2.3638071679817916,3.958004054027329,1.7667443575228494,3.578246250972092,3.459828994905426,4.4068690849203405,2.6204197180469335,4.306630281029983,3.5167227997703874,3.2501177222478317,4.126811226156544,3.664780769617189,3.375911372033381,1.9656279127146294,3.281251765857843,2.684209325512639,4.145962891756792,0.4140708513185852,0.14375336963315966,0.5194582018118522,0.42920406167551517,0.510943891586295,0.6280885365286175,0.44295005886587774,0.26996327281472104,0.10145859723889358,0.10818887959952997,-0.4102754407443098,0.028117388267890522,-0.36895409053673817,-0.3893845971748003,-0.3777340918832905,-0.3780809972687724,-0.3887055480493782,0.01211583564667993,1.2175105973804716,0.36555901383077494,1.1233303024974057,0.8650753700598207,2.0040248593503933,0.35085192302579127,1.356622747102745
2564,1.6712008495367348,1.528102935821738,1.5255623997571148,1.039748723115787,1.499463982766176,1.8799695480416003,1.288983664010107,1.8672159176524992,1.4893618070397165,2.345898147434246,3.9330072829142626,1.9736475290838618,3.510158904149971,2.346048372526075,3.703686607433025,1.7368102695372194,4.114965587673702,3.255532335427945,3.0327695328022504,3.757557476529668,3.911256896543437,3.2411259627368834,2.0702298035031466,3.2569749445569456,2.423335591658438,4.112956189658013,0.41643454570716676,0.12413836211661107,0.5193719644025798,0.42138547404124593,0.500644161307005,0.6267117111898716,0.4451205925252636,0.018908946290167632,0.12364971445595282,0.147283332823547,-0.3771063385498707,0.033904491286052996,-0.37653905712209823,-0.36749624481065746,-0.34414385901515027,-0.4129807527060476,-0.3879545976296814,0.01552772595698259,1.2308888758522902,0.45676160793688225,1.1376029149031741,0.9394839787117838,2.1222201584245397,0.334291841043417,1.1995146755501767
2565,2.409513091995393,3.5030684086011368,1.0413696088751179,1.0202061060357481,1.4479614227035358,1.7026948054317947,1.581140084548308,1.8958913453706794,1.5260969065652779,2.4298926384350015,3.9696319057434284,2.024847017792361,3.5570434540973124,3.3903643440016573,2.9704904179160527,0.9416195651675288,4.176311822396971,3.273152553499309,2.6845463701755645,4.411199358505613,3.713261610530603,3.5458310150318026,2.132572540328756,3.4300645584513747,2.8654337523237676,4.187903468077257,0.5273475173081951,0.0702318245397317,0.5185884311781065,0.4236423223409391,0.5008707617404495,0.6203230178281437,0.43508308395618045,0.11782809887236442,0.07305555678414552,0.14479476071632638,-0.37613756558677064,0.025690464536792135,-0.32588098663141396,-0.35615023277441604,-0.3284860386954185,-0.4103693160456059,-0.36545016132859587,0.01232808147771584,1.3252352018663074,0.40126097896616986,1.1119287935076427,1.094959121014412,1.8614836134981538,0.15883232122698085,1.3996536929221515
2566,2.4440826623627867,3.834868916416049,1.8356253654498553,1.0319204550155108,1.4250911542307048,1.736621168137602,1.6836243867428948,1.9449488765251965,1.5580988364010924,2.4715328157821777,4.106719271933343,1.9706484490611003,3.7435322774054907,3.414318826222016,2.5968246927915866,0.8320588187782101,4.326281888391639,3.2448239906553447,2.8189897185190222,5.103299708733886,3.618861644216266,3.4770720758439797,2.227981911462382,3.411760854166751,2.5777992333469775,4.160968307292828,0.41457417700526344,0.291874114530325,0.5212439549681069,0.4301950597021171,0.5100549717072437,0.6133432824850495,0.42955954239034155,0.4433986201546411,0.05806493294034103,0.13990111634957325,-0.41928551420539306,0.031362284684832376,-0.4253580778132958,-0.4216349394417386,-0.45024217572787584,-0.37356588029380683,-0.35913788988891254,0.010967494074617501,1.4224226111667422,0.7285362780312084,1.8396160548764526,1.1583138107847146,2.217606883511936,0.35869902346904536,1.5559637127058867
2567,1.9904897830333748,2.8326944108086574,0.7550723379217357,1.035230964057912,1.4593432623223495,1.7769315329865538,1.6798622417698517,1.9112294395262877,1.5207191750394826,2.3485081805977073,4.124064183904457,1.9082205143774227,3.6597325461574837,3.7035021827863317,2.5454475277996247,0.7953354036283546,4.302133770839534,3.4099502917776743,2.8096665013476727,4.960162810188066,3.8396872885468802,3.135094812194498,2.2805598542095824,3.817771620047682,2.4847998160472833,4.02948762706228,0.5595471283243951,0.1273355409857916,0.513040996973071,0.42758565035386564,0.5234045705723825,0.6117872104382475,0.43660063745585215,0.5538998052560574,0.018755982564336,0.13746734886944112,-0.4058529346786514,0.032020170849731425,-0.4230861809762953,-0.40455499718748866,-0.40832936999025377,-0.432749461947701,-0.3721704938221724,0.010166694972787504,1.7080007646374562,0.843130892887098,1.6187058657989475,1.0447175367943289,1.7666681160688393,0.32276478487023597,1.4504620227378886
2568,1.860496008975711,1.9525531129706561,0.717706031116198,1.157549521318203,1.504796317278045,1.7960985967239698,1.6751420064007572,1.9424511063542387,1.5440268084250168,2.265509702446473,4.047794149343341,2.278478197223543,3.487454318373907,3.9722593083565565,3.2879431028352015,0.7662055495375789,4.680489126411668,3.7319662781720218,3.095512300149702,4.615275464795785,3.9049136585597166,3.3447237818538533,2.0597488405925737,3.3286004439884858,2.745093395838123,4.091427567431413,0.4700170332661275,0.06990221559572199,0.5093878382992225,0.4238928416374251,0.5081972576966151,0.607857247959654,0.42899668775504574,0.012736760187708217,0.02882777894604924,0.12323631150613198,-0.39912799094815576,0.016677505636079656,-0.40238315364249344,-0.4065511147172272,-0.3792078471198196,-0.3807799102835959,-0.3869989391589437,0.012471749498721627,0.9864811177259185,0.5898237192913862,1.629191155387051,1.1482195255153849,2.04645065887222,0.535885602576334,1.009887649245649
2569,1.53805996372085,2.4917987071314522,0.5852849110875719,1.1294997340172,1.5922850508499757,1.8561200219361313,1.544108097962911,2.0006598002217073,1.5522293367879048,2.2764696437786394,3.9187014174140127,1.7016368866047558,3.4563777064710717,3.369505167167871,2.4118331332186562,0.7960245761114662,4.421938070071648,3.5254630767813846,3.132249738782992,4.354524566261415,3.8739033898118174,3.440840053504207,1.7510531220071819,3.3666775162370914,2.4300071486773835,4.18598154092644,0.5359928647686645,0.12282813488063603,0.510696775863563,0.4044392868475935,0.5012095060554161,0.6154775218376295,0.43093878532477464,0.16589713251313093,0.004184865075562946,0.12175820489286698,-0.39428632532708413,0.010714134228286716,-0.38994096456167116,-0.39514424364813805,-0.3789911564309755,-0.38124788967336526,-0.4076501127507526,0.02070449025118337,1.4388439396955963,0.4251221908631386,1.461078594977204,0.5543653992252588,1.6661020872277552,0.22944800734504212,1.2736191857447303
2570,1.7178852040977157,2.1709709083187056,0.7740358645041684,1.1911380588273999,1.628161267183556,1.8702543322135141,1.548556543189615,1.9284966224867124,1.709831742151326,2.1679133038417513,4.06095388531096,1.7091813473093618,3.5426290806114804,3.808293193796716,3.391984530058443,1.0967399594150105,4.5771083622769195,3.7963271686898197,2.9955618030708853,4.436475167289649,3.8694338097719707,3.5502022363133876,2.009939910958255,3.55427004462733,2.4302526624276437,4.240226076235144,0.5162265975387039,0.10620959466461077,0.5044733590161917,0.39824963542055736,0.5077514369010881,0.6182940000337815,0.42988593333930936,0.04446400576039211,0.01288016695648846,0.12259167715598561,-0.3975193861514864,0.03464525752120987,-0.3702408056812998,-0.39264491761759857,-0.3807917595093439,-0.37582773284069454,-0.4358755272277245,0.01981614871510463,1.0886400794301738,1.3218095491216761,1.5358576914215876,0.5233131579989827,1.6843152781577366,0.1503100202028631,1.5062043542175727
2571,1.9268302593050504,2.3292465455749327,0.8913738850764557,1.1704754455499906,1.674912807017492,1.8383727788562096,1.647214902569764,1.9668259277400586,1.752981870544517,2.1589699930571866,4.052183654028541,1.886192705744783,3.5812122677515785,3.9537495427733758,2.8649772482015434,1.2693126230102014,3.9915577166909326,3.9572843569502365,3.1175363932590074,4.846371047856148,3.86185082516186,3.606349470620981,1.8707712578669051,3.5826052897461573,2.1448466333058667,4.2792016077137625,0.442189970579702,0.09499519886653077,0.5016285096368928,0.4133768777961582,0.5062163973395468,0.6164077408018868,0.4115901584626066,0.4650939794769425,0.012922205405821572,0.12459658999965985,-0.41710034300231885,0.04555037934139519,-0.38333361796247173,-0.43668159643143345,-0.40740196842671195,-0.33196250245145037,-0.4367845711031279,0.01053431262461646,0.33085084980427304,0.9877158556449703,1.5589582691509136,0.8234397246497897,1.5562233862929924,-0.13952791746334858,1.135195144989452
2572,1.3272319923631863,2.333746926311673,0.6010373634957122,1.1349154565097819,1.582862495564056,1.9292914260259744,1.621575375130171,2.082416452159051,1.7543910401067717,2.1614064551729246,3.9777584768296403,2.353796622904142,3.6289872470495608,3.9114439719936973,2.320398280080149,0.6469437021018734,4.484596157368458,3.974428320473717,3.174559794112368,4.9309701293196895,3.8299798934409086,3.6167375829114876,2.0097286588926586,3.3304649071678143,3.2521987486097013,4.173953002961414,0.4821439117419748,0.1018335197789001,0.5090898002676615,0.44118293868292396,0.49269095905014365,0.617325278185592,0.4083628692733036,0.480890983094973,0.02892169885266982,0.1198689425088788,-0.39257086535835495,0.056396251647105156,-0.36208188750799186,-0.4138882232389307,-0.4162230853769076,-0.4276383325057792,-0.46076806051069275,0.009522671233353062,1.0292069063579647,0.5212952617538423,1.817784823275651,1.1082968889453295,2.0665160516406864,0.6081811982735328,1.142632482091925
2573,1.902396998569556,2.275259320834072,0.6599073104502945,1.15117767259397,1.4547569178123168,1.9435271595009587,1.644191450600078,2.054102035357115,1.6770970707764625,1.9721469147989887,3.8986716906129377,2.14315820119556,3.5308469800011784,4.489775066779577,2.8854672321486494,1.3213714782812684,4.329034822422665,4.269673588423751,2.998534817297069,4.7631958901489675,3.9506253252132804,3.4894150156504167,1.7687631144320277,3.2672535332083616,2.946035197471871,4.100742775116095,0.49950977899553767,0.14724393651751078,0.5036059653190834,0.4515001816365507,0.4963440958888112,0.6098502737669312,0.4110583572854998,0.4320186040358285,0.11420321872740753,0.12547141991416114,-0.38085650971069607,0.03597327509860631,-0.39358877945991616,-0.40368659367339343,-0.423113591737637,-0.3945808770726942,-0.44319827870471973,0.014482955977623373,1.3554461897521524,0.48082791193272245,1.4249619526791533,0.7248577810341101,2.0145750393112616,0.029532928653880075,1.1109271004819001
2574,1.6375013363794506,2.286273310980593,0.7877011893879631,1.1559208218421548,1.5534867211799388,2.132892218969813,1.7970228422593362,1.8778183404425988,1.6004670099038811,2.0555570719925385,3.880390170293047,2.0777478679601797,3.5771655126556716,3.969487020811449,3.981206406176719,1.5900753832548413,4.45522973123029,3.9632495487073496,3.301406588309858,5.18748557186448,3.7074341215909863,3.7188457791636402,1.7697413392027324,3.3387051638346934,3.005733105281843,4.092841186396826,0.5274852414629896,0.0540554239062124,0.5043202071037454,0.44454234815654975,0.4824527190830545,0.6078149084132103,0.4188420119953897,0.4927210533974683,0.15403560140447772,0.10200654803878381,-0.42827849990890565,0.05096247634295783,-0.4368468765152171,-0.40149623182270694,-0.4275657662453398,-0.42166385625537306,-0.42944837292640947,0.010826516136844239,1.273324077212139,0.5654120451434926,1.5224827919233088,1.0506662011950914,1.832460317542477,0.12592124847757402,1.3461940329286217
2575,1.1052338020696395,2.5952153952053316,0.7363206048152915,1.1510068307659131,1.4870648538034024,2.0914197826817884,1.6766826147278346,1.797600533965705,1.7660261729447153,2.129301709105796,4.105785259917058,1.9400778192664636,3.5811882235473056,3.8372563593554037,3.344013716867258,1.0682230373547497,4.242584410406571,3.858579918923049,3.323998174356195,4.957522945472834,3.553693690145543,3.7688147648732517,1.7545348823545575,3.411148905716267,2.7476416225591027,4.154030957339056,0.45448238291969123,0.10029805160998748,0.5033742083413226,0.43702216615994455,0.4839382609674208,0.6132682810887851,0.4220020786230448,0.20552931735983676,0.01427447843880977,0.10684516916144857,-0.4020157554877255,0.039933526501284664,-0.43921971616398126,-0.3810914185463703,-0.39493384292952777,-0.446362475080974,-0.4328111400925124,0.011741861359302618,1.4049464795615458,0.5852708031054925,1.4719395864377605,1.1236366667947042,1.9516812963607968,0.3310066336478984,1.0694303821400652
2576,1.8876890985733485,2.546232510819318,0.9040278553989942,1.1428938405442781,1.4358551497684207,1.9578205933233102,1.6054219091460025,1.7829748950941957,1.662735061679538,2.2483620954479715,4.307295520008718,1.9405386396493132,3.7572640675289586,4.3473990679582295,2.4877402384648497,0.9819416336201501,4.4878252679775334,3.7861701701386443,3.135733821328811,4.907500477729258,3.4498217783419776,3.4272358829435348,1.8893014281774538,3.6329781865391686,2.767604844725364,4.282811890824778,0.5678674447323292,0.14607996676761864,0.5047178392797758,0.4408429952114535,0.493796559578576,0.6108929136036495,0.42609702176129205,0.3577202863234669,0.08796203511161838,0.1252263466196674,-0.4049936849870568,0.030531077713266717,-0.38269302139336836,-0.384284572502413,-0.3689617197940498,-0.44643139596219883,-0.37732177925381793,0.016608478522231487,1.3981663372449886,0.603419298848819,1.4208375623902512,1.1050461778127592,1.984381173476033,0.20907764215437485,1.003278569611639
2577,1.680773114086429,1.5746840507048177,0.6558394916434638,1.12416069887177,1.2587962130126038,1.8955793401415315,1.5618896194558838,1.821194846497405,1.6600573052694712,2.2508820700369965,4.2366318414891495,1.9615166847030003,3.70077194688488,4.142648722160375,2.823806242795605,0.874841274902289,4.351960839222207,3.2184206564744158,3.170815774918746,4.5560279881472985,3.8653372275387152,3.8234516056311745,2.2232341141930565,3.6744545668322046,2.7318537074414735,4.340612255771063,0.5248992375593178,0.17368804755265085,0.5084373695622121,0.4551013904714826,0.4940214464107068,0.6141255404606012,0.4329103189668215,0.48591034033705766,0.06491738752349803,0.12152384995397374,-0.4379343641097095,0.02328022402514402,-0.4082412808117879,-0.44864813977967416,-0.4381145071902331,-0.41471684307834045,-0.40232109001150745,0.007385300753178137,1.2333960460686386,0.5851042597682181,1.2426854466828057,1.1712676148741592,1.9634668707727576,0.09669989068813678,1.226956543546153
2578,2.3051229228491557,3.1081084242514705,1.58056699725913,1.070772259639379,1.2582385357074002,1.990943027879508,1.554606475816694,1.9182311203493192,1.5536270482878782,2.247792540730711,4.38669300736898,1.8353516326839514,3.521494101877314,3.712979949297264,3.510458577192344,0.8839649211681535,4.275041374597785,3.90029729776715,3.2106284867507244,4.640719274556317,3.838823292092154,3.044232847600594,1.9644485939347125,3.813127894688879,2.6969380065888764,4.409282935417615,0.48038894201829635,0.22037887522361246,0.5088357114590282,0.45523858810400486,0.48926623908677863,0.6142159994004063,0.43006599355963243,0.471553719068203,0.06581194921564157,0.12592309397784893,-0.4589994260557417,0.031889309197016054,-0.4735799885737111,-0.4265555462826426,-0.4536392479264036,-0.42411004292147547,-0.45035508747499015,0.01846333719044696,0.9859971278377324,0.5745618108826791,1.195604966174367,0.858820604549304,2.2455441130182114,0.1511539822594209,0.9820271303657938
2579,1.9503819887701086,3.4013434619319822,0.9723300198097002,1.0795327961968473,1.2157121524007035,2.137871161328706,1.514431940969667,1.8706437338198862,1.5089118231624992,2.077398745367726,4.392318572534915,1.982397845761696,3.690374919961218,4.016419950965015,2.664864747085768,0.7245333537268779,4.21266136795487,4.083543978535528,3.510540636797436,4.488993004024301,3.8946804709611813,3.2449304145013,1.9197459329265227,3.8273848111627986,2.3158766731807012,4.544022615844526,0.5885323555380795,0.18155349886420435,0.5130796700175556,0.46019565267118023,0.4716828522527022,0.6236227250228895,0.42597552110805226,0.03027778621711383,0.012868821035803554,0.1286963613496507,-0.4696797157878273,0.020321019208915145,-0.4262791316685496,-0.4758082295206959,-0.4866224376189124,-0.5020225581188651,-0.45050803852253174,0.01991250421623813,1.4118814997726117,0.5423248178457327,1.3426089985092402,0.7486446689137031,1.8426326117614868,0.6686891197403676,1.10484749622269
2580,1.9959479606244968,2.5312869622609915,1.4478865197640802,1.061118714412269,1.2246828797330254,2.1311446220037564,1.589401777635529,1.8824200279743106,1.5121174384691076,2.0606349807506663,4.604394075825349,1.7884942048336834,3.765911515714056,3.743782143595493,2.770941134287979,0.6859082313284273,4.105476580774277,3.8026525234874513,3.4434641851491614,4.905160806170185,3.825612468513009,3.3635876400426348,2.1388834112652932,3.841600049645819,2.255866144431203,4.497518030712024,0.5642925908731591,0.07603362718735662,0.5112284674484286,0.467437910125966,0.46406413528944146,0.6258050042891562,0.4249178640686863,0.25101668287560097,0.013881699001109447,0.10742812166289119,-0.4638580751183137,0.022263395211596662,-0.4305306246458618,-0.47565728552678627,-0.48255377399264937,-0.4507478974723374,-0.46944080699748386,0.010176834944280254,1.1822011738524427,0.9854100438848523,1.969688767180313,0.7853347632608815,1.8841412410843659,0.6302277335147419,1.0363581745987303
2581,2.0017777555401848,2.747138654116845,1.2967231180769891,1.0094789979849037,1.1230571938542766,1.9640062429223883,1.3859902446444228,2.056319531277592,1.511865030940153,2.0758200510498925,4.4876761875740065,1.870799839193917,3.6832051179576433,3.6652341056267113,3.1065883353951502,0.8237533034478595,4.479507428730416,3.9407088300303967,3.030206563302268,4.601342213761373,3.7445695667989964,3.358245642033968,1.9186390509888984,3.6724034431671244,2.363333765271126,4.145099614105698,0.5500791293190257,0.1205932356759218,0.5151398509560339,0.46689912212768414,0.455630778291471,0.6145256713645546,0.4028469505503025,0.3517723619706973,0.03488437096052045,0.13271255282350466,-0.4475705372666051,0.042821144973703484,-0.4572839807094048,-0.46116634172851223,-0.49084150944608046,-0.37877377773853826,-0.44112697422531544,0.012565952641237922,1.7839438811628463,0.833128669753564,1.0695751293820843,0.6394880479045555,1.6478566086048367,0.4038796295459491,1.1063101844099166
2582,2.082791181180864,2.2014460433252045,0.9099975780369449,1.099625041870565,1.2317016950752688,2.069123042548,1.5141092857521605,2.0627069504824327,1.5273421389639137,2.039756092635189,4.4047138405551465,2.009145797505753,3.5389641611413367,3.826618818370172,2.9015202846748744,0.8577832238364512,4.453838356650655,3.8794890988773556,2.9263053050795036,4.453268335839663,4.018345437698921,3.3735810702534628,2.103250586492747,3.5600015050717113,2.574303166032678,4.160268343476863,0.4268441773388922,0.13602577134613208,0.5150013317267301,0.4539969903903254,0.45054690297459965,0.6199417693029168,0.40548648931089837,0.37017302594739887,0.06328402441450443,0.11064973362266566,-0.4371684043101306,0.0418651701553197,-0.45652233952526905,-0.41349909814397084,-0.4612675156686427,-0.47293083561777083,-0.48014279071805144,0.012550944349902154,0.9359657276247965,0.3927497455024529,1.3707310628962026,0.8116519395128747,1.4287040887378843,0.4888921610666427,1.0040483374536673
2583,2.259477169796921,2.139096305092238,0.849179983516691,1.1153014216371169,1.394128868927336,2.286132826687686,1.3500955585975682,2.114632138612588,1.580278414504295,2.1316766512410585,4.5287993651932545,1.9621849423310782,3.5566469220199313,3.8072560254304544,3.5908821143995877,1.0809661122027527,4.295512876455638,3.3813301068629498,3.1429772668192535,4.340681644417824,4.051056857079414,3.108193519060202,1.8869556196472008,3.602173083346607,2.7372945930783255,4.2599465587064556,0.4274052132336983,0.08278354255808051,0.5006126114739414,0.42173797182329,0.45019481277170187,0.6082140370669216,0.4145924282995957,0.22360831570968537,0.026870161374052622,0.09891516187368962,-0.4745872611233085,0.029208894119132345,-0.4247741813458628,-0.4387726730879097,-0.4016996819339119,-0.46025598492836867,-0.4808335689551137,0.019879923732856943,1.2845477070842934,0.4432673147721929,1.4083022818710693,0.8943028775461217,1.9626121615116285,0.3311785189294382,0.9075199589539822
2584,1.5729946091545481,2.6331272823724747,1.0264110050423634,1.0910900477637626,1.5544444773749844,2.292909959443385,1.365109862697237,2.0598398539155385,1.5818424154138728,2.3024609119239408,4.6011923006615625,2.0948305993501415,3.6035538059185943,4.627913795295854,2.5266848755636335,0.9465264658742498,4.2629273029139245,3.8843229859338013,3.199149467049976,3.831971495060915,4.551889098016236,3.409565789657706,1.9290419045725973,3.701306480145914,2.3604766790910885,4.254798576621209,0.46329309770072297,0.10922687554860426,0.4971933603224767,0.43278406664398683,0.44895198322317775,0.5983034717977262,0.425081401270543,0.2728180769749313,0.017227779857299785,0.0918337854070797,-0.44137296386608293,0.05707389355331208,-0.5375541588428014,-0.4336307514602751,-0.41752941605890387,-0.5586755546504797,-0.4625997319718692,0.020537073840220847,1.4140490815559104,1.0897483399211056,1.9871091720463139,0.7426712581553738,2.1459004542922884,0.49858874582542945,1.1154080742577066
2585,1.9100647367802315,2.69447101059356,0.7591437648871329,1.188504954532004,1.4212960453220376,2.154602795806567,1.3891114066279726,2.0185750293659557,1.7928175078923578,2.2635110781190266,4.592571446173379,2.073795952306183,3.423746976269807,4.301067653545207,2.658184404317001,1.1374865967676078,4.113236162561026,3.7193020566342208,3.2985723301876564,4.1142953584408986,4.11158837905962,3.9002842141727028,2.0442895310770983,3.934863463883115,2.408295892178848,3.932482376816009,0.3841600337022172,0.07220708416976146,0.48648848395573063,0.436883257163674,0.4635160790386555,0.6034411093499241,0.41658928766236775,0.2316174093427817,0.06417342866391292,0.09826440354079463,-0.4407088684973853,0.07305182767826346,-0.5272529477187355,-0.39049462711202365,-0.5081232995505086,-0.41940925709906574,-0.49996020838450383,0.01283350529840737,1.0709143110300328,0.43209773905775983,1.507686406238842,0.4882028278348615,1.6774830503592624,0.3652354136559143,1.3415349038890994
2586,2.012183819920697,2.9404299479134153,0.7834683454807112,1.1756338197584826,1.4995009915558626,2.2403825860607873,1.4295209322674824,2.0337829495844697,1.777979526560789,2.2500821509691846,4.46006210429843,1.9447270220886725,3.307635033337618,4.2614024570755085,3.41031639912567,0.7637397117671514,4.083707617253605,3.5628083486969695,3.4514250236812294,3.507855139215385,4.068056295898523,3.625170757602362,2.1001766984431565,3.5897071158703855,2.5050322805614975,3.7781948790943276,0.4269636818728844,0.0763283488138661,0.49106374663935415,0.4332592739691799,0.4423343209312984,0.597203642574333,0.41141814731508625,0.05848561998750678,0.025206433459151707,0.09180140561275474,-0.4331161774070562,0.05489601950319998,-0.4883423968033962,-0.37511044749729255,-0.5091793256037818,-0.4690799316245329,-0.4692514739457916,0.0135524077381966,1.217419548701259,0.9475117770175708,1.2179474096358378,1.0024211207406024,1.9721820908295067,0.28471636400626266,0.9292905454898852
